사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021080500100327,2021년 8월 5일 15시,목요일,서울특별시 송파구 장지동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,특수,남,45세,경상
2021080600100095,2021년 8월 6일 08시,금요일,서울특별시 강동구 강일동,경상사고,0,0,8,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,61세,상해없음,승용,남,47세,상해없음
2021080600100227,2021년 8월 6일 12시,금요일,서울특별시 강동구 강일동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,47세,상해없음,승용,여,32세,상해없음
2.02108E+15,2021년 8월 7일 11시,토요일,서울특별시 강동구 강일동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 교량,화물,남,38세,상해없음,승용,여,62세,경상
2021081000100423,2021년 8월 10일 18시,화요일,서울특별시 강동구 강일동,경상사고,0,0,3,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,화물,남,61세,상해없음,승용,남,36세,경상
2021081000100437,2021년 8월 10일 19시,화요일,서울특별시 서초구 서초동,경상사고,0,0,7,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,29세,상해없음,승합,남,63세,경상
2021081000100498,2021년 8월 10일 20시,화요일,서울특별시 강동구 강일동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,기타불명,기타불명,미분류,기타불명
2021081300100004,2021년 8월 13일 00시,금요일,서울특별시 송파구 거여동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,66세,상해없음,승용,여,38세,경상
2021081400100184,2021년 8월 14일 12시,토요일,서울특별시 강동구 상일동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,상해없음,승용,남,29세,경상
2021083100100663,2021년 8월 31일 22시,화요일,서울특별시 강동구 상일동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,50세,경상,특수,남,53세,경상
2021090300100512,2021년 9월 3일 20시,금요일,서울특별시 서초구 원지동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승합,남,28세,상해없음,승용,남,65세,경상
2021090500100055,2021년 9월 5일 10시,일요일,서울특별시 서초구 원지동,경상사고,0,0,1,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,부상신고,승용,남,63세,상해없음
2021090600100361,2021년 9월 6일 15시,월요일,서울특별시 강동구 상일동,경상사고,0,0,1,0,차대차 - 정면충돌,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,건설기계,남,78세,상해없음
2021090700100581,2021년 9월 7일 22시,화요일,서울특별시 강동구 강일동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,29세,상해없음,승용,남,26세,경상
2021090700100596,2021년 9월 7일 23시,화요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,단일로 - 터널,승용,남,33세,상해없음,승용,여,50세,경상
2021090800100192,2021년 9월 8일 10시,수요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 터널,화물,남,41세,상해없음,화물,남,58세,상해없음
