사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021112600100345,2021년 11월 26일 14시,금요일,대구광역시 서구 상리동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,41세,상해없음,승용,남,28세,경상
2021112600100637,2021년 11월 26일 19시,금요일,대구광역시 서구 상리동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,66세,상해없음,승용,남,45세,경상
2021112700100084,2021년 11월 27일 08시,토요일,대구광역시 동구 부동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,34세,경상,특수,남,34세,상해없음
2021112900100007,2021년 11월 29일 00시,월요일,대구광역시 달성군 논공읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,42세,경상
2021112900100187,2021년 11월 29일 10시,월요일,대구광역시 서구 상리동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,24세,상해없음,승용,남,56세,경상
2021112900100327,2021년 11월 29일 14시,월요일,대구광역시 서구 상리동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,22세,상해없음,승용,남,53세,중상
2021113000100282,2021년 11월 30일 12시,화요일,대구광역시 달성군 화원읍,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,승용,남,59세,상해없음,승용,남,29세,경상
2021120800100528,2021년 12월 8일 19시,수요일,대구광역시 북구 태전동,중상사고,0,1,2,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,단일로 - 터널,화물,남,62세,상해없음,화물,남,50세,상해없음
2021120900100104,2021년 12월 9일 08시,목요일,대구광역시 북구 팔달동,경상사고,0,0,5,1,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,64세,상해없음,화물,남,37세,부상신고
2021121000100336,2021년 12월 10일 15시,금요일,대구광역시 동구 검사동,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,화물,남,49세,상해없음,화물,남,48세,경상
2021121200100361,2021년 12월 12일 20시,일요일,대구광역시 동구 둔산동,중상사고,0,1,5,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,중상,승용,여,51세,경상
2021121300100120,2021년 12월 13일 08시,월요일,대구광역시 동구 신평동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,29세,경상,승용,여,26세,상해없음
2021121400100069,2021년 12월 14일 07시,화요일,대구광역시 북구 금호동,중상사고,0,2,2,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,44세,부상신고,승용,여,29세,중상
2021121500100045,2021년 12월 15일 05시,수요일,대구광역시 북구 노곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,남,53세,경상
2021121800100240,2021년 12월 18일 13시,토요일,대구광역시 달성군 논공읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,46세,경상
2021121900100112,2021년 12월 19일 12시,일요일,대구광역시 달성군 화원읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,승용,여,63세,중상
2021122300100262,2021년 12월 23일 14시,목요일,대구광역시 달성군 옥포읍,사망사고,2,0,2,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,상해없음,보행자,남,44세,사망
2021122300100364,2021년 12월 23일 17시,목요일,대구광역시 북구 서변동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,54세,상해없음,승용,남,39세,상해없음
2021122500100099,2021년 12월 25일 11시,토요일,대구광역시 서구 상리동,중상사고,0,2,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,여,26세,중상
2021122600100352,2021년 12월 26일 22시,일요일,대구광역시 북구 서변동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,61세,상해없음,화물,남,63세,중상
2021122700100081,2021년 12월 27일 08시,월요일,대구광역시 동구 용계동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,남,37세,경상
2021122700100223,2021년 12월 27일 13시,월요일,대구광역시 달성군 화원읍,중상사고,0,1,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,61세,상해없음,승용,남,51세,경상
2021122700100377,2021년 12월 27일 17시,월요일,대구광역시 달서구 월성동,경상사고,0,0,1,2,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,부상신고,화물,남,43세,경상
2021122800100344,2021년 12월 28일 17시,화요일,대구광역시 북구 노곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,60세,상해없음,승용,남,36세,경상
